DateTime_start_input,DateTime_end_input,DateTime_start_output,DateTime_end_output,CO2_dry_input,CO2_dry_output,CO2_flux_umol_s
2021-03-02T23:37:30.0,2021-03-02T23:42:30.0,2021-03-02T23:42:30.0,2021-03-02T23:47:30.0,407.2464509,411.4411834,-0.254729112
2021-03-02T23:47:30.0,2021-03-02T23:52:30.0,2021-03-02T23:52:30.0,2021-03-02T23:57:30.0,407.3224098,411.3951717,-0.247322331
2021-03-02T23:57:30.0,2021-03-03T00:02:30.0,2021-03-03T00:02:30.0,2021-03-03T00:07:30.0,407.294988,411.3529395,-0.246422953
2021-03-03T00:07:30.0,2021-03-03T00:12:30.0,2021-03-03T00:12:30.0,2021-03-03T00:17:30.0,407.2496588,411.2640933,-0.243780341
2021-03-03T00:17:30.0,2021-03-03T00:22:30.0,2021-03-03T00:22:30.0,2021-03-03T00:27:30.0,407.2059051,411.2905245,-0.24804239
2021-03-03T00:27:30.0,2021-03-03T00:32:30.0,2021-03-03T00:32:30.0,2021-03-03T00:37:30.0,407.2669413,411.3188053,-0.246053289
2021-03-03T00:37:30.0,2021-03-03T00:42:30.0,2021-03-03T00:42:30.0,2021-03-03T00:47:30.0,407.3040821,411.3216835,-0.243972658
2021-03-03T00:47:30.0,2021-03-03T00:52:30.0,2021-03-03T00:52:30.0,2021-03-03T00:57:30.0,407.3777701,411.3576515,-0.241682073
2021-03-03T00:57:30.0,2021-03-03T01:02:30.0,2021-03-03T01:02:30.0,2021-03-03T01:07:30.0,407.3718072,411.2264506,-0.234076875
2021-03-03T01:07:30.0,2021-03-03T01:12:30.0,2021-03-03T01:12:30.0,2021-03-03T01:17:30.0,407.282479,411.1706603,-0.236113504
2021-03-03T01:17:30.0,2021-03-03T01:22:30.0,2021-03-03T01:22:30.0,2021-03-03T01:27:30.0,407.185848,411.1349937,-0.239815621
2021-03-03T01:27:30.0,2021-03-03T01:32:30.0,2021-03-03T01:32:30.0,2021-03-03T01:37:30.0,407.2201005,411.1171635,-0.236652847
2021-03-03T01:37:30.0,2021-03-03T01:42:30.0,2021-03-03T01:42:30.0,2021-03-03T01:47:30.0,407.253019,411.1793035,-0.238427354
2021-03-03T01:47:30.0,2021-03-03T01:52:30.0,2021-03-03T01:52:30.0,2021-03-03T01:57:30.0,407.2662815,411.1670692,-0.236879035
2021-03-03T01:57:30.0,2021-03-03T02:02:30.0,2021-03-03T02:02:30.0,2021-03-03T02:07:30.0,407.2903741,411.1609457,-0.23504414
2021-03-03T02:07:30.0,2021-03-03T02:12:30.0,2021-03-03T02:12:30.0,2021-03-03T02:17:30.0,407.3035895,411.1195844,-0.23172991
2021-03-03T02:17:30.0,2021-03-03T02:22:30.0,2021-03-03T02:22:30.0,2021-03-03T02:27:30.0,407.2248918,411.0263394,-0.230846512
2021-03-03T02:27:30.0,2021-03-03T02:32:30.0,2021-03-03T02:32:30.0,2021-03-03T02:37:30.0,407.1176048,411.0369071,-0.238003353
2021-03-03T02:37:30.0,2021-03-03T02:42:30.0,2021-03-03T02:42:30.0,2021-03-03T02:47:30.0,407.1384114,411.0788925,-0.239289455
2021-03-03T02:47:30.0,2021-03-03T02:52:30.0,2021-03-03T02:52:30.0,2021-03-03T02:57:30.0,407.199575,411.04869,-0.233741167
2021-03-03T02:57:30.0,2021-03-03T03:02:30.0,2021-03-03T03:02:30.0,2021-03-03T03:07:30.0,407.2453017,411.0547215,-0.231330637
2021-03-03T03:07:30.0,2021-03-03T03:12:30.0,2021-03-03T03:12:30.0,2021-03-03T03:17:30.0,407.2864823,411.0496671,-0.228522968
2021-03-03T03:17:30.0,2021-03-03T03:22:30.0,2021-03-03T03:22:30.0,2021-03-03T03:27:30.0,407.213272,410.9864017,-0.229126885
2021-03-03T03:27:30.0,2021-03-03T03:32:30.0,2021-03-03T03:32:30.0,2021-03-03T03:37:30.0,407.1700713,411.0071555,-0.233010584
2021-03-03T03:37:30.0,2021-03-03T03:42:30.0,2021-03-03T03:42:30.0,2021-03-03T03:47:30.0,407.157585,410.9908995,-0.232781664
2021-03-03T03:47:30.0,2021-03-03T03:52:30.0,2021-03-03T03:52:30.0,2021-03-03T03:57:30.0,407.1898611,411.0306062,-0.233232891
2021-03-03T03:57:30.0,2021-03-03T04:02:30.0,2021-03-03T04:02:30.0,2021-03-03T04:07:30.0,407.1869778,411.0750455,-0.236106603
2021-03-03T04:07:30.0,2021-03-03T04:12:30.0,2021-03-03T04:12:30.0,2021-03-03T04:17:30.0,407.2329706,411.0403402,-0.231206133
2021-03-03T04:17:30.0,2021-03-03T04:22:30.0,2021-03-03T04:22:30.0,2021-03-03T04:27:30.0,407.2057995,411.4570936,-0.258163872
2021-03-03T04:27:30.0,2021-03-03T04:32:30.0,2021-03-03T04:32:30.0,2021-03-03T04:37:30.0,407.1611326,411.3172085,-0.252381653
2021-03-03T04:37:30.0,2021-03-03T04:42:30.0,2021-03-03T04:42:30.0,2021-03-03T04:47:30.0,407.1611129,411.1923407,-0.244800132
2021-03-03T04:47:30.0,2021-03-03T04:52:30.0,2021-03-03T04:52:30.0,2021-03-03T04:57:30.0,407.1966911,411.2018602,-0.243217694
2021-03-03T04:57:30.0,2021-03-03T05:02:30.0,2021-03-03T05:02:30.0,2021-03-03T05:07:30.0,407.236967,411.1447137,-0.237301625
2021-03-03T05:07:30.0,2021-03-03T05:12:30.0,2021-03-03T05:12:30.0,2021-03-03T05:17:30.0,407.2258753,411.0973089,-0.235096483
2021-03-03T05:17:30.0,2021-03-03T05:22:30.0,2021-03-03T05:22:30.0,2021-03-03T05:27:30.0,407.1508628,411.0628931,-0.237561755
2021-03-03T05:27:30.0,2021-03-03T05:32:30.0,2021-03-03T05:32:30.0,2021-03-03T05:37:30.0,407.0708645,411.0484426,-0.241542206
2021-03-03T05:37:30.0,2021-03-03T05:42:30.0,2021-03-03T05:42:30.0,2021-03-03T05:47:30.0,407.1246992,411.1560483,-0.244807503
2021-03-03T05:47:30.0,2021-03-03T05:52:30.0,2021-03-03T05:52:30.0,2021-03-03T05:57:30.0,407.1526116,411.1725999,-0.244117605
2021-03-03T05:57:30.0,2021-03-03T06:02:30.0,2021-03-03T06:02:30.0,2021-03-03T06:07:30.0,407.1871753,411.2396889,-0.246092731
2021-03-03T06:07:30.0,2021-03-03T06:12:30.0,2021-03-03T06:12:30.0,2021-03-03T06:17:30.0,407.2114522,411.1557398,-0.239520608
2021-03-03T06:17:30.0,2021-03-03T06:22:30.0,2021-03-03T06:22:30.0,2021-03-03T06:27:30.0,407.249647,409.8897287,-0.160321469
2021-03-03T06:27:30.0,2021-03-03T06:32:30.0,2021-03-03T06:32:30.0,2021-03-03T06:37:30.0,407.4244142,408.7184546,-0.078581829
2021-03-03T06:37:30.0,2021-03-03T06:42:30.0,2021-03-03T06:42:30.0,2021-03-03T06:47:30.0,407.7353644,408.0514297,-0.019193362
2021-03-03T06:47:30.0,2021-03-03T06:52:30.0,2021-03-03T06:52:30.0,2021-03-03T06:57:30.0,408.000358,407.6018405,0.024200355
2021-03-03T06:57:30.0,2021-03-03T07:02:30.0,2021-03-03T07:02:30.0,2021-03-03T07:07:30.0,408.2445867,407.3469445,0.054510173
2021-03-03T07:07:30.0,2021-03-03T07:12:30.0,2021-03-03T07:12:30.0,2021-03-03T07:17:30.0,408.431632,407.1888953,0.075466367
2021-03-03T07:17:30.0,2021-03-03T07:22:30.0,2021-03-03T07:22:30.0,2021-03-03T07:27:30.0,408.5035787,407.0160787,0.090329852
2021-03-03T07:27:30.0,2021-03-03T07:32:30.0,2021-03-03T07:32:30.0,2021-03-03T07:37:30.0,408.4064488,406.5962702,0.109924818
2021-03-03T07:37:30.0,2021-03-03T07:42:30.0,2021-03-03T07:42:30.0,2021-03-03T07:47:30.0,408.2090716,406.1667571,0.124021482
2021-03-03T07:47:30.0,2021-03-03T07:52:30.0,2021-03-03T07:52:30.0,2021-03-03T07:57:30.0,408.0144844,405.7974617,0.134630812
2021-03-03T07:57:30.0,2021-03-03T08:02:30.0,2021-03-03T08:02:30.0,2021-03-03T08:07:30.0,408.0117763,405.3234901,0.163248732
2021-03-03T08:07:30.0,2021-03-03T08:12:30.0,2021-03-03T08:12:30.0,2021-03-03T08:17:30.0,408.172406,405.3928685,0.168790049
2021-03-03T08:17:30.0,2021-03-03T08:22:30.0,2021-03-03T08:22:30.0,2021-03-03T08:27:30.0,408.2485464,404.3320372,0.237833738
2021-03-03T08:27:30.0,2021-03-03T08:32:30.0,2021-03-03T08:32:30.0,2021-03-03T08:37:30.0,408.1440547,403.2549232,0.296897151
2021-03-03T08:37:30.0,2021-03-03T08:42:30.0,2021-03-03T08:42:30.0,2021-03-03T08:47:30.0,408.0857136,402.2657457,0.353423076
2021-03-03T08:47:30.0,2021-03-03T08:52:30.0,2021-03-03T08:52:30.0,2021-03-03T08:57:30.0,408.0350106,401.4197568,0.401717564
2021-03-03T08:57:30.0,2021-03-03T09:02:30.0,2021-03-03T09:02:30.0,2021-03-03T09:07:30.0,408.086293,400.630422,0.452764844
2021-03-03T09:07:30.0,2021-03-03T09:12:30.0,2021-03-03T09:12:30.0,2021-03-03T09:17:30.0,408.1436207,399.7635595,0.508887172
2021-03-03T09:17:30.0,2021-03-03T09:22:30.0,2021-03-03T09:22:30.0,2021-03-03T09:27:30.0,408.1404635,398.5127371,0.584652827
2021-03-03T09:27:30.0,2021-03-03T09:32:30.0,2021-03-03T09:32:30.0,2021-03-03T09:37:30.0,408.2194112,397.7088948,0.63826108
2021-03-03T09:37:30.0,2021-03-03T09:42:30.0,2021-03-03T09:42:30.0,2021-03-03T09:47:30.0,408.2934006,396.9918708,0.686296129
2021-03-03T09:47:30.0,2021-03-03T09:52:30.0,2021-03-03T09:52:30.0,2021-03-03T09:57:30.0,408.3157023,396.2566921,0.732294841
2021-03-03T09:57:30.0,2021-03-03T10:02:30.0,2021-03-03T10:02:30.0,2021-03-03T10:07:30.0,408.4024826,395.4604224,0.785918892
2021-03-03T10:07:30.0,2021-03-03T10:12:30.0,2021-03-03T10:12:30.0,2021-03-03T10:17:30.0,408.3441963,394.6598572,0.830994484
2021-03-03T10:17:30.0,2021-03-03T10:22:30.0,2021-03-03T10:22:30.0,2021-03-03T10:27:30.0,408.2754958,393.9712889,0.868636543
2021-03-03T10:27:30.0,2021-03-03T10:32:30.0,2021-03-03T10:32:30.0,2021-03-03T10:37:30.0,408.230778,393.2874027,0.907450649
2021-03-03T10:37:30.0,2021-03-03T10:42:30.0,2021-03-03T10:42:30.0,2021-03-03T10:47:30.0,408.2164624,392.74326,0.939624899
2021-03-03T10:47:30.0,2021-03-03T10:52:30.0,2021-03-03T10:52:30.0,2021-03-03T10:57:30.0,408.2368186,392.1674312,0.975828806
2021-03-03T10:57:30.0,2021-03-03T11:02:30.0,2021-03-03T11:02:30.0,2021-03-03T11:07:30.0,408.225669,391.8042493,0.997206295
2021-03-03T11:07:30.0,2021-03-03T11:12:30.0,2021-03-03T11:12:30.0,2021-03-03T11:17:30.0,408.2603481,391.4344171,1.02177063
2021-03-03T11:17:30.0,2021-03-03T11:22:30.0,2021-03-03T11:22:30.0,2021-03-03T11:27:30.0,408.2223661,391.0235194,1.04441629
2021-03-03T11:27:30.0,2021-03-03T11:32:30.0,2021-03-03T11:32:30.0,2021-03-03T11:37:30.0,408.1476058,390.7578708,1.056008163
2021-03-03T11:37:30.0,2021-03-03T11:42:30.0,2021-03-03T11:42:30.0,2021-03-03T11:47:30.0,408.1787767,390.6047649,1.067198549
2021-03-03T11:47:30.0,2021-03-03T11:52:30.0,2021-03-03T11:52:30.0,2021-03-03T11:57:30.0,408.1686036,390.4162718,1.078027199
2021-03-03T11:57:30.0,2021-03-03T12:02:30.0,2021-03-03T12:02:30.0,2021-03-03T12:07:30.0,408.1674487,390.336995,1.082771227
2021-03-03T12:07:30.0,2021-03-03T12:12:30.0,2021-03-03T12:12:30.0,2021-03-03T12:17:30.0,408.1654197,390.1999906,1.09096773
2021-03-03T12:17:30.0,2021-03-03T12:22:30.0,2021-03-03T12:22:30.0,2021-03-03T12:27:30.0,408.2436,389.9948528,1.108172494
2021-03-03T12:27:30.0,2021-03-03T12:32:30.0,2021-03-03T12:32:30.0,2021-03-03T12:37:30.0,408.3016434,389.7766802,1.124945971
2021-03-03T12:37:30.0,2021-03-03T12:42:30.0,2021-03-03T12:42:30.0,2021-03-03T12:47:30.0,408.2860138,389.666896,1.130663603
2021-03-03T12:47:30.0,2021-03-03T12:52:30.0,2021-03-03T12:52:30.0,2021-03-03T12:57:30.0,408.2745221,389.5381074,1.137786566
2021-03-03T12:57:30.0,2021-03-03T13:02:30.0,2021-03-03T13:02:30.0,2021-03-03T13:07:30.0,408.2300522,389.4601918,1.139817584
2021-03-03T13:07:30.0,2021-03-03T13:12:30.0,2021-03-03T13:12:30.0,2021-03-03T13:17:30.0,408.3016514,389.4397537,1.145406646
2021-03-03T13:17:30.0,2021-03-03T13:22:30.0,2021-03-03T13:22:30.0,2021-03-03T13:27:30.0,408.2415973,389.405305,1.14385173
2021-03-03T13:27:30.0,2021-03-03T13:32:30.0,2021-03-03T13:32:30.0,2021-03-03T13:37:30.0,408.2670764,389.4292634,1.143944079
2021-03-03T13:37:30.0,2021-03-03T13:42:30.0,2021-03-03T13:42:30.0,2021-03-03T13:47:30.0,408.2720053,389.5491872,1.1369609
2021-03-03T13:47:30.0,2021-03-03T13:52:30.0,2021-03-03T13:52:30.0,2021-03-03T13:57:30.0,408.2645632,389.787801,1.122018922
2021-03-03T13:57:30.0,2021-03-03T14:02:30.0,2021-03-03T14:02:30.0,2021-03-03T14:07:30.0,408.2496377,390.0931314,1.10257108
2021-03-03T14:07:30.0,2021-03-03T14:12:30.0,2021-03-03T14:12:30.0,2021-03-03T14:17:30.0,408.1987344,390.1335599,1.097024869
2021-03-03T14:17:30.0,2021-03-03T14:22:30.0,2021-03-03T14:22:30.0,2021-03-03T14:27:30.0,408.1319228,390.285796,1.08372299
2021-03-03T14:27:30.0,2021-03-03T14:32:30.0,2021-03-03T14:32:30.0,2021-03-03T14:37:30.0,408.1212933,390.4078651,1.075664742
2021-03-03T14:37:30.0,2021-03-03T14:42:30.0,2021-03-03T14:41:30.0,2021-03-03T14:46:30.0,408.0859685,390.6136632,1.061022323
2021-03-03T14:46:30.0,2021-03-03T14:51:30.0,2021-03-03T14:51:30.0,2021-03-03T14:56:30.0,408.0272984,390.9498987,1.037041311
2021-03-03T14:56:30.0,2021-03-03T15:01:30.0,2021-03-03T15:01:30.0,2021-03-03T15:06:30.0,408.0408981,391.1838272,1.02366163
2021-03-03T15:06:30.0,2021-03-03T15:11:30.0,2021-03-03T15:11:30.0,2021-03-03T15:16:30.0,408.0465876,391.5270112,1.003166957
2021-03-03T15:16:30.0,2021-03-03T15:21:30.0,2021-03-03T15:21:30.0,2021-03-03T15:26:30.0,408.0767676,392.0116747,0.975568013
2021-03-03T15:26:30.0,2021-03-03T15:31:30.0,2021-03-03T15:31:30.0,2021-03-03T15:36:30.0,408.1013334,392.442081,0.950922969
2021-03-03T15:36:30.0,2021-03-03T15:41:30.0,2021-03-03T15:41:30.0,2021-03-03T15:46:30.0,408.0550476,392.8917495,0.920805668
2021-03-03T15:46:30.0,2021-03-03T15:51:30.0,2021-03-03T15:51:30.0,2021-03-03T15:56:30.0,408.0271871,393.4451667,0.885507028
2021-03-03T15:56:30.0,2021-03-03T16:01:30.0,2021-03-03T16:01:30.0,2021-03-03T16:06:30.0,407.9754034,394.0479936,0.845755178
2021-03-03T16:06:30.0,2021-03-03T16:11:30.0,2021-03-03T16:11:30.0,2021-03-03T16:16:30.0,408.0104387,394.7359594,0.80610536
2021-03-03T16:16:30.0,2021-03-03T16:21:30.0,2021-03-03T16:21:30.0,2021-03-03T16:26:30.0,407.9964007,395.3837198,0.765917024
2021-03-03T16:26:30.0,2021-03-03T16:31:30.0,2021-03-03T16:31:30.0,2021-03-03T16:36:30.0,407.9995249,396.1550155,0.719269079
2021-03-03T16:36:30.0,2021-03-03T16:41:30.0,2021-03-03T16:41:30.0,2021-03-03T16:46:30.0,407.9400289,396.8381122,0.67417443
2021-03-03T16:46:30.0,2021-03-03T16:51:30.0,2021-03-03T16:51:30.0,2021-03-03T16:56:30.0,407.9180871,397.595988,0.626819264
2021-03-03T16:56:30.0,2021-03-03T17:01:30.0,2021-03-03T17:01:30.0,2021-03-03T17:06:30.0,407.9639301,398.4630476,0.576950108
2021-03-03T17:06:30.0,2021-03-03T17:11:30.0,2021-03-03T17:11:30.0,2021-03-03T17:16:30.0,407.955712,399.0936141,0.53815931
2021-03-03T17:16:30.0,2021-03-03T17:21:30.0,2021-03-03T17:21:30.0,2021-03-03T17:26:30.0,407.9498928,399.4388432,0.516841568
2021-03-03T17:26:30.0,2021-03-03T17:31:30.0,2021-03-03T17:31:30.0,2021-03-03T17:36:30.0,407.9390581,400.4367763,0.455583186
2021-03-03T17:36:30.0,2021-03-03T17:41:30.0,2021-03-03T17:41:30.0,2021-03-03T17:46:30.0,407.9318409,401.1419143,0.41232474
2021-03-03T17:46:30.0,2021-03-03T17:51:30.0,2021-03-03T17:51:30.0,2021-03-03T17:56:30.0,407.8910576,401.7710902,0.371640825
2021-03-03T17:56:30.0,2021-03-03T18:01:30.0,2021-03-03T18:01:30.0,2021-03-03T18:06:30.0,407.8281617,402.4724188,0.325232572
2021-03-03T18:06:30.0,2021-03-03T18:11:30.0,2021-03-03T18:11:30.0,2021-03-03T18:16:30.0,407.6988836,403.2619901,0.269434572
2021-03-03T18:16:30.0,2021-03-03T18:21:30.0,2021-03-03T18:21:30.0,2021-03-03T18:26:30.0,407.4638441,404.0916917,0.204777158
2021-03-03T18:26:30.0,2021-03-03T18:31:30.0,2021-03-03T18:31:30.0,2021-03-03T18:36:30.0,407.3429574,404.8048582,0.154128483
2021-03-03T18:36:30.0,2021-03-03T18:41:30.0,2021-03-03T18:41:30.0,2021-03-03T18:46:30.0,407.3626987,405.4803945,0.114304709
2021-03-03T18:46:30.0,2021-03-03T18:51:30.0,2021-03-03T18:51:30.0,2021-03-03T18:56:30.0,407.4810672,405.9970829,0.090116359
2021-03-03T18:56:30.0,2021-03-03T19:01:30.0,2021-03-03T19:01:30.0,2021-03-03T19:06:30.0,407.710585,407.0257909,0.041584776
2021-03-03T19:06:30.0,2021-03-03T19:11:30.0,2021-03-03T19:11:30.0,2021-03-03T19:16:30.0,407.9378948,408.8780849,-0.057093941
2021-03-03T19:16:30.0,2021-03-03T19:21:30.0,2021-03-03T19:21:30.0,2021-03-03T19:26:30.0,407.9295241,409.8742802,-0.118097157
2021-03-03T19:26:30.0,2021-03-03T19:31:30.0,2021-03-03T19:31:30.0,2021-03-03T19:36:30.0,407.8474133,410.4460847,-0.157806784
2021-03-03T19:36:30.0,2021-03-03T19:41:30.0,2021-03-03T19:41:30.0,2021-03-03T19:46:30.0,407.6882959,410.801354,-0.18904341
2021-03-03T19:46:30.0,2021-03-03T19:51:30.0,2021-03-03T19:51:30.0,2021-03-03T19:56:30.0,407.5906518,411.0255404,-0.208586869
2021-03-03T19:56:30.0,2021-03-03T20:01:30.0,2021-03-03T20:01:30.0,2021-03-03T20:06:30.0,407.4944867,411.1321385,-0.220899861
2021-03-03T20:06:30.0,2021-03-03T20:11:30.0,2021-03-03T20:11:30.0,2021-03-03T20:16:30.0,407.4758859,411.2156005,-0.227097715
2021-03-03T20:16:30.0,2021-03-03T20:21:30.0,2021-03-03T20:21:30.0,2021-03-03T20:26:30.0,407.3768945,411.1468099,-0.228931689
2021-03-03T20:26:30.0,2021-03-03T20:31:30.0,2021-03-03T20:31:30.0,2021-03-03T20:36:30.0,407.2595724,411.0424578,-0.229719309
2021-03-03T22:26:30.0,2021-03-03T22:31:30.0,2021-03-03T22:31:30.0,2021-03-03T22:36:30.0,601.0761803,601.9394976,-0.052425761
2021-03-03T22:36:30.0,2021-03-03T22:41:30.0,2021-03-03T22:41:30.0,2021-03-03T22:46:30.0,601.4591185,603.1594649,-0.103255148
2021-03-03T22:46:30.0,2021-03-03T22:51:30.0,2021-03-03T22:51:30.0,2021-03-03T22:56:30.0,601.6753608,604.0124151,-0.141919842
2021-03-03T22:56:30.0,2021-03-03T23:01:30.0,2021-03-03T23:01:30.0,2021-03-03T23:06:30.0,601.8316978,604.5817241,-0.166997954
2021-03-03T23:06:30.0,2021-03-03T23:11:30.0,2021-03-03T23:11:30.0,2021-03-03T23:16:30.0,602.044777,605.0712203,-0.183783639
2021-03-03T23:16:30.0,2021-03-03T23:21:30.0,2021-03-03T23:21:30.0,2021-03-03T23:26:30.0,602.1729216,605.3855811,-0.195091797
2021-03-03T23:26:30.0,2021-03-03T23:31:30.0,2021-03-03T23:31:30.0,2021-03-03T23:36:30.0,602.249325,605.5879003,-0.20273815
2021-03-03T23:36:30.0,2021-03-03T23:41:30.0,2021-03-03T23:41:30.0,2021-03-03T23:46:30.0,602.2482172,605.6636354,-0.207404507
2021-03-03T23:46:30.0,2021-03-03T23:51:30.0,2021-03-03T23:51:30.0,2021-03-03T23:56:30.0,602.1701062,605.6678603,-0.212404439
2021-03-03T23:56:30.0,2021-03-04T00:01:30.0,2021-03-04T00:01:30.0,2021-03-04T00:06:30.0,602.1292914,605.6945249,-0.216502185
2021-03-04T00:06:30.0,2021-03-04T00:11:30.0,2021-03-04T00:11:30.0,2021-03-04T00:16:30.0,602.2051302,606.1514813,-0.23964592
2021-03-04T00:16:30.0,2021-03-04T00:21:30.0,2021-03-04T00:21:30.0,2021-03-04T00:26:30.0,602.2331934,606.1829128,-0.239850462
2021-03-04T00:26:30.0,2021-03-04T00:31:30.0,2021-03-04T00:31:30.0,2021-03-04T00:36:30.0,602.3259999,606.1456647,-0.231952773
2021-03-04T00:36:30.0,2021-03-04T00:41:30.0,2021-03-04T00:41:30.0,2021-03-04T00:46:30.0,602.3968085,606.0225535,-0.220176803
2021-03-04T00:46:30.0,2021-03-04T00:51:30.0,2021-03-04T00:51:30.0,2021-03-04T00:56:30.0,602.2496128,605.9439735,-0.224343561
2021-03-04T00:56:30.0,2021-03-04T01:01:30.0,2021-03-04T01:01:30.0,2021-03-04T01:06:30.0,602.1437249,605.8666604,-0.226078797
2021-03-04T01:06:30.0,2021-03-04T01:11:30.0,2021-03-04T01:11:30.0,2021-03-04T01:16:30.0,602.1649479,605.8760288,-0.225358915
2021-03-04T01:16:30.0,2021-03-04T01:21:30.0,2021-03-04T01:21:30.0,2021-03-04T01:26:30.0,602.2123444,605.8859461,-0.223082953
2021-03-04T01:26:30.0,2021-03-04T01:31:30.0,2021-03-04T01:31:30.0,2021-03-04T01:36:30.0,602.2217014,605.9245792,-0.224860767
2021-03-04T01:36:30.0,2021-03-04T01:41:30.0,2021-03-04T01:41:30.0,2021-03-04T01:46:30.0,602.2575905,605.8491825,-0.218102833
2021-03-04T01:46:30.0,2021-03-04T01:51:30.0,2021-03-04T01:51:30.0,2021-03-04T01:56:30.0,602.2088713,605.8176651,-0.219147431
2021-03-04T01:56:30.0,2021-03-04T02:01:30.0,2021-03-04T02:01:30.0,2021-03-04T02:06:30.0,602.1312728,605.7050762,-0.217022605
2021-03-04T02:06:30.0,2021-03-04T02:11:30.0,2021-03-04T02:11:30.0,2021-03-04T02:16:30.0,602.0895875,605.7438845,-0.22191065
2021-03-04T02:16:30.0,2021-03-04T02:21:30.0,2021-03-04T02:21:30.0,2021-03-04T02:26:30.0,602.1319363,605.8091393,-0.223301644
2021-03-04T02:26:30.0,2021-03-04T02:31:30.0,2021-03-04T02:31:30.0,2021-03-04T02:36:30.0,602.1859756,605.7772476,-0.218083396
2021-03-04T02:36:30.0,2021-03-04T02:41:30.0,2021-03-04T02:41:30.0,2021-03-04T02:46:30.0,602.1853648,605.8397491,-0.22191595
2021-03-04T02:46:30.0,2021-03-04T02:51:30.0,2021-03-04T02:51:30.0,2021-03-04T02:56:30.0,602.1960295,605.7190995,-0.213941768
2021-03-04T02:56:30.0,2021-03-04T03:01:30.0,2021-03-04T03:01:30.0,2021-03-04T03:06:30.0,602.0898056,605.6618865,-0.216918004
2021-03-04T03:06:30.0,2021-03-04T03:11:30.0,2021-03-04T03:11:30.0,2021-03-04T03:16:30.0,602.1018409,605.7165804,-0.21950849
2021-03-04T03:16:30.0,2021-03-04T03:21:30.0,2021-03-04T03:21:30.0,2021-03-04T03:26:30.0,602.1516115,605.7570065,-0.218941031
2021-03-04T03:26:30.0,2021-03-04T03:31:30.0,2021-03-04T03:31:30.0,2021-03-04T03:36:30.0,602.1625494,605.7677892,-0.218931608
2021-03-04T03:36:30.0,2021-03-04T03:41:30.0,2021-03-04T03:41:30.0,2021-03-04T03:46:30.0,602.2467743,605.7837445,-0.214785874
2021-03-04T03:46:30.0,2021-03-04T03:51:30.0,2021-03-04T03:51:30.0,2021-03-04T03:56:30.0,602.2089072,605.7356674,-0.214165864
2021-03-04T03:56:30.0,2021-03-04T04:01:30.0,2021-03-04T04:01:30.0,2021-03-04T04:06:30.0,602.1314285,605.7125147,-0.217464854
2021-03-04T04:06:30.0,2021-03-04T04:11:30.0,2021-03-04T04:11:30.0,2021-03-04T04:16:30.0,602.1543643,605.7199502,-0.216523585
2021-03-04T04:16:30.0,2021-03-04T04:21:30.0,2021-03-04T04:21:30.0,2021-03-04T04:26:30.0,602.2235176,605.7397724,-0.213527913
2021-03-04T04:26:30.0,2021-03-04T04:31:30.0,2021-03-04T04:31:30.0,2021-03-04T04:36:30.0,602.2386045,605.8058933,-0.216626997
2021-03-04T04:36:30.0,2021-03-04T04:41:30.0,2021-03-04T04:41:30.0,2021-03-04T04:46:30.0,602.2932324,605.8077693,-0.213423588
2021-03-04T04:46:30.0,2021-03-04T04:51:30.0,2021-03-04T04:51:30.0,2021-03-04T04:56:30.0,602.2413759,605.7380259,-0.212337391
2021-03-04T04:56:30.0,2021-03-04T05:01:30.0,2021-03-04T05:01:30.0,2021-03-04T05:06:30.0,602.1757471,605.7580724,-0.217540106
2021-03-04T05:06:30.0,2021-03-04T05:11:30.0,2021-03-04T05:11:30.0,2021-03-04T05:16:30.0,602.1932035,605.7914679,-0.218508023
2021-03-04T05:16:30.0,2021-03-04T05:21:30.0,2021-03-04T05:21:30.0,2021-03-04T05:26:30.0,602.3017985,605.8742422,-0.216940036
2021-03-04T05:26:30.0,2021-03-04T05:31:30.0,2021-03-04T05:31:30.0,2021-03-04T05:36:30.0,602.2910365,605.9220705,-0.220497986
2021-03-04T05:36:30.0,2021-03-04T05:41:30.0,2021-03-04T05:41:30.0,2021-03-04T05:46:30.0,602.2812481,605.9308574,-0.22162599
2021-03-04T05:46:30.0,2021-03-04T05:51:30.0,2021-03-04T05:51:30.0,2021-03-04T05:56:30.0,602.212934,605.960879,-0.227597516
2021-03-04T05:56:30.0,2021-03-04T06:01:30.0,2021-03-04T06:01:30.0,2021-03-04T06:06:30.0,602.2146583,605.9928425,-0.229433821
2021-03-04T06:06:30.0,2021-03-04T06:11:30.0,2021-03-04T06:11:30.0,2021-03-04T06:16:30.0,602.3342458,604.7597059,-0.147288363
2021-03-04T06:16:30.0,2021-03-04T06:21:30.0,2021-03-04T06:21:30.0,2021-03-04T06:26:30.0,602.6709144,603.2832638,-0.0371855
2021-03-04T06:26:30.0,2021-03-04T06:31:30.0,2021-03-04T06:31:30.0,2021-03-04T06:36:30.0,603.0455596,601.0383837,0.121887665
2021-03-04T06:36:30.0,2021-03-04T06:41:30.0,2021-03-04T06:41:30.0,2021-03-04T06:46:30.0,603.3294278,597.807276,0.335337909
2021-03-04T06:46:30.0,2021-03-04T06:51:30.0,2021-03-04T06:51:30.0,2021-03-04T06:56:30.0,603.339941,594.0809337,0.562262012
